253,   3.813,   15.025,   40.022,    3.589, 1254.946,    0.692,    3.775,    0.601,  920.174,   1.7222
254,   3.817,   -2.882,    4.417,   13.167,  800.862,    0.901,    1.142,    0.292,   66.635,   3.0547
255,   3.821,   10.460,   36.900,    4.088, 5057.715,    0.510,    3.804,    0.392, 8517.564,   1.8116
256,   3.825,    7.004,   35.492,    2.302,  261.462,    0.976,    7.880,    0.958,  117.141,   2.0223
257,   3.829,    6.437,  407.826,   -1.413,    3.876,    0.264,   37.168,    0.740,    1.437,   2.3227
259,   3.837,   11.148,   36.522,    4.459, 64347.770,    0.414,    2.884,    0.308, 989501.363,   1.3283
260,   3.841,    2.792,   38.775,    5.719, 1272.514,    0.567,   16.192,    0.482,  480.273,   1.8711
263,   3.853,   26.826,   36.061,  -12.191,  102.471,    3.859,    3.677,    3.912,   15.804,   1.2266
264,   3.857,   18.055,  146.546,  -16.015,  148.855, 2221879.506, 140966.944, 2221879.663, 161356.316,   1.4419
265,   3.861,   -3.951,    7.189,    7.286,  762.819,    0.632,    1.563,    0.246,   90.892,   1.3647
267,   3.869,   23.735,   97.613,  -18.587,  336.382,    6.479,   17.883,    6.626,   88.504,   1.6666
268,   3.873,   30.110,  199.240,  -35.408,  420.421,   69.419,  154.733,   69.571,  367.825,   0.9545
269,   3.877,   16.955,   40.701,  -23.410,   12.232,    4.887,    6.791,    5.125,    1.824,   2.2915
270,   3.881,    3.924,   94.374,    1.504,   70.214,  187.690,  641.078,  187.553, 1376.864,   1.0691
271,   3.885,    3.918,  433.808,   -0.481,    2.458,    0.216,   56.559,    0.480,    1.037,   1.5195
272,   3.889,    5.175,  725.917,   -0.491,    4.649,    0.195,   94.634,    0.592,    4.910,   1.0430
273,   3.893,    4.536,  324.543,   -0.009,    0.912,    0.221,   31.526,    0.021,    0.320,   1.6874
274,   3.897,   28.213,   65.338,  -22.496,  104.213,   38.035,   22.857,   38.140,   39.091,   0.7873
275,   3.901,   10.719,   32.584,  -11.101, 1811.970,    0.398,    2.519,    0.294,  314.895,   0.9044
276,   3.905,  -12.771,    8.153,   10.365, 3395.343,    0.646,    0.631,    0.245, 1126.952,   2.7276
277,   3.909,    3.721,   21.747,    7.537,  808.357,    0.495,    5.817,    0.312,  110.463,   2.2787
278,   3.913,   10.991,   28.861,   -3.946,  771.315,    0.441,    2.347,    0.328,  191.726,   1.3123
279,   3.917,    9.018,   47.943,   -9.510,  559.318,    0.715,    6.620,    0.722,   80.494,   1.1041
280,   3.921,    3.524,  942.735,   -5.158,    8.066,    0.228,  256.810,    0.564,    1.321,   1.8545
282,   3.929,  -23.895,  624.704,   37.873, 1392.704, 1370.012, 10790.962, 1370.203, 28465.799,   1.8290
283,   3.933,    5.612,   25.209,   11.119, 72108.238,    0.423,    3.925,    0.248, 426491.952,   1.4640
284,   3.937,    7.824,   22.360,    4.322, 133813.105,    0.422,    2.471,    0.232, 3594361.785,   1.0857
286,   3.945,    0.686,  668.544,    5.399, 1359.253, 2014.128, 538588.661, 2014.309, 243497.807,   1.7254
287,   3.949,    3.019,   35.112,    6.269,  791.337,    0.547,   12.807,    0.458,  168.509,   1.5158
289,   3.957,    4.355,   27.410,    4.490, 1375.867,    0.501,    6.491,    0.338,  540.680,   1.2885
290,   3.961,   44.842,   57.627,  -38.787,   75.223,  209.372,   38.024,  209.474,   51.926,   0.8192
291,   3.965,  -61.923,  718.172,   70.454,  982.221, 22493.939, 36387.161, 22494.176, 55599.448,   2.5395
292,   3.969,    5.966,   20.345,    8.799,  860.124,    0.583,    3.986,    0.352,  121.745,   2.0088
296,   3.985,    5.339,   21.309,   11.707, 1898.362,    0.612,    4.958,    0.351,  421.075,   2.7901
297,   3.989,   49.543,   39.672,  -35.117,   68.981,   29.386,    7.460,   29.467,   14.966,   1.7545
298,   3.993,   22.478,   19.818,  -19.630,    9.917,   22.357,    6.870,   22.660,    3.944,   1.8405
299,   3.997,   14.658,   25.859,  -12.034,  612.388,    0.453,    1.602,    0.328,   41.435,   1.3681
300,   4.001,  -24.363,  280.448,   27.879,  242.198, 10442.056, 9039.969, 10441.842, 6502.626,   2.5840
301,   4.005,   11.441,   50.398,   -9.209,  242.661,    1.460,    7.391,    1.521,   33.521,   1.2458
304,   4.017,   12.755,   44.335,   -9.395,  771.991,    0.567,    3.775,    0.542,  118.286,   1.4956
